id,x,y,邏輯樹,AbrahamsonEtAl2014,BooreAtkinson2008,CampbellBozorgnia2008,ChiouYoungs2008,LinLee2008SInter
884,120.28182,23.22496,0.115991663,0.08155367,0.251911336,0.142409467,0.115101688,0.089520903
885,120.28191,23.23396,0.096886122,0.097922532,0.193888329,0.134809745,0.176386797,0.09099025
886,120.28199,23.24295,0.107301306,0.091755891,0.216073067,0.091669301,0.11708972,0.096463359
887,120.28208,23.25194,0.089349745,0.078101813,0.190008678,0.102993964,0.112772651,0.090691896
888,120.28217,23.26093,0.090091032,0.093890581,0.146501724,0.106375565,0.099677399,0.065772904
889,120.28225,23.26993,0.121771805,0.116743311,0.232892384,0.092202667,0.105147022,0.087242188
890,120.28234,23.27892,0.108861173,0.092579973,0.230033263,0.068903439,0.121471169,0.086266393
891,120.28243,23.28791,0.118531068,0.11170624,0.245630049,0.104913498,0.101569141,0.093612158
892,120.28252,23.29691,0.093478733,0.102098047,0.163441706,0.117429677,0.115366597,0.076382021
893,120.2826,23.3059,0.116870955,0.089082427,0.286362955,0.130439217,0.104077869,0.085018884
894,120.28269,23.31489,0.082930658,0.062802175,0.209812061,0.116727758,0.103838783,0.106481852
895,120.28278,23.32389,0.090139834,0.071564153,0.21614311,0.07580093,0.14347868,0.056391608
896,120.28287,23.33288,0.082058213,0.081804569,0.152935648,0.084485415,0.092701859,0.069354117
897,120.28295,23.34187,0.065253434,0.054647861,0.128588262,0.082766842,0.112988789,0.082361765
898,120.28856,22.9102,0.171235403,0.365447986,0.473266441,0.3643099,0.517877787,0.129790734
899,120.28865,22.91919,0.139650322,0.308244148,0.354553661,0.380442005,0.457286885,0.118640776
900,120.28874,22.92819,0.160644587,0.308122118,0.426069289,0.341988835,0.540423591,0.143634813
901,120.28882,22.93718,0.17394728,0.429803976,0.310928249,0.315939382,0.492678641,0.14065681
902,120.28891,22.94617,0.150213848,0.300425813,0.326794375,0.302793106,0.37190631,0.158838187
903,120.28899,22.95517,0.13715545,0.262765533,0.312135383,0.318881495,0.349811313,0.103603024
904,120.28908,22.96416,0.171362362,0.29071981,0.339965719,0.298606707,0.325685954,0.166023404
905,120.28917,22.97315,0.181650162,0.292390129,0.417363826,0.315133247,0.345637532,0.148456381
906,120.28925,22.98215,0.135817028,0.241486417,0.25314991,0.355035061,0.267947003,0.104910189
907,120.28934,22.99114,0.152927005,0.249799535,0.336727539,0.358625425,0.387406676,0.118079672
908,120.28943,23.00013,0.174057165,0.2828877,0.314224668,0.248349071,0.267966391,0.151183654
909,120.28951,23.00912,0.178324561,0.306283489,0.273170395,0.209060571,0.301814054,0.151457259
910,120.2896,23.01812,0.181243755,0.256829616,0.323381668,0.183509468,0.284943354,0.122963509
911,120.28969,23.02711,0.156433698,0.181446893,0.288429383,0.201548328,0.215472047,0.143035196
912,120.28977,23.0361,0.140827644,0.169723111,0.23808713,0.238646892,0.257027453,0.13932684
913,120.28986,23.0451,0.158513997,0.158996062,0.319926495,0.1753043,0.282843988,0.097596709
914,120.28995,23.05409,0.153030126,0.226370312,0.199124561,0.227316117,0.237638888,0.110693188
915,120.29003,23.06308,0.134481419,0.163313272,0.201003662,0.153632101,0.215877606,0.144787583
916,120.29012,23.07208,0.169618626,0.165487823,0.302983908,0.178918755,0.204587705,0.144192179
917,120.29021,23.08107,0.127026634,0.173184747,0.178960927,0.173413694,0.208515956,0.135136517
918,120.29029,23.09006,0.152381624,0.15796614,0.269880271,0.16518283,0.178924189,0.114617874
919,120.29038,23.09906,0.131426854,0.163617868,0.207812423,0.15528349,0.170139257,0.15225841
920,120.29047,23.10805,0.131125703,0.131034281,0.237178633,0.139290251,0.182304787,0.096543004
921,120.29056,23.11704,0.133550327,0.115917607,0.227996395,0.121257997,0.14999463,0.080941437
922,120.29064,23.12604,0.127743816,0.137243203,0.21390721,0.176359666,0.1504071,0.082536934
923,120.29073,23.13503,0.132334532,0.140605496,0.226136532,0.152950044,0.1584559,0.124075136
924,120.29082,23.14402,0.124690612,0.148576538,0.197129291,0.150023251,0.127826966,0.085686059
925,120.2909,23.15302,0.115971061,0.146804371,0.153468721,0.192574735,0.190625496,0.094032948
926,120.29099,23.16201,0.149683691,0.178571291,0.233728624,0.149745987,0.130002883,0.108829111
927,120.29108,23.171,0.137499259,0.13437354,0.236190899,0.140930014,0.124194201,0.106557659
928,120.29117,23.18,0.115119915,0.103829845,0.213507589,0.139666252,0.150285514,0.116784813
929,120.29125,23.18899,0.127229012,0.121685878,0.212973958,0.113528912,0.159265568,0.087477783
930,120.29134,23.19798,0.120733402,0.095289656,0.250189218,0.100378069,0.150187219,0.098174238
931,120.29143,23.20698,0.114406502,0.121385397,0.176174498,0.105696147,0.121269041,0.085068959
932,120.29152,23.21597,0.121220045,0.108360375,0.220506428,0.11651207,0.126446714,0.095704198
933,120.2916,23.22496,0.085737497,0.072160279,0.155464359,0.105208215,0.109139834,0.106323377
934,120.29169,23.23396,0.127957447,0.109042112,0.241679174,0.094099819,0.142876014,0.07156733
935,120.29178,23.24295,0.105570672,0.07997493,0.216200625,0.082343761,0.144071015,0.084852083
936,120.29187,23.25194,0.115694055,0.125425459,0.172655,0.107075644,0.13809607,0.104382731
937,120.29196,23.26093,0.113649214,0.118515904,0.196277764,0.13476261,0.103848164,0.068431195
938,120.29204,23.26993,0.094776831,0.113005225,0.138433003,0.092608885,0.130094637,0.098750457
939,120.29213,23.27892,0.093835166,0.067207576,0.20585943,0.128939024,0.087654865,0.081105948
940,120.29222,23.28791,0.085268568,0.081869016,0.158348907,0.104119641,0.111212846,0.100386205
941,120.29231,23.29691,0.09457045,0.094571718,0.188365071,0.128533666,0.116745806,0.059877492
942,120.2924,23.3059,0.092730047,0.102408009,0.169138624,0.12264419,0.113441932,0.081258244
943,120.29248,23.31489,0.097361391,0.073893288,0.220296833,0.098133989,0.141727273,0.077987919
944,120.29257,23.32389,0.111743996,0.089717593,0.262571573,0.08670094,0.099407213,0.085095075
945,120.29266,23.33288,0.094617025,0.085741625,0.194442666,0.098737504,0.091838706,0.073899483
946,120.29275,23.34187,0.075179492,0.087739389,0.10918257,0.078913782,0.112703563,0.080332568
947,120.29284,23.35087,0.090404573,0.071909092,0.182119386,0.065656653,0.105001066,0.068543007
948,120.29292,23.35986,0.079538674,0.066732974,0.17056799,0.085023867,0.130940555,0.06831267
949,120.29301,23.36885,0.087736884,0.061114578,0.206562237,0.084257566,0.098990871,0.081107162
950,120.29833,22.9102,0.168707933,0.387487046,0.39588466,0.360281827,0.541453788,0.198115506
951,120.29841,22.91919,0.183866134,0.38812439,0.416058427,0.356160903,0.389368422,0.128699527
952,120.2985,22.92819,0.18251708,0.332898535,0.389815195,0.415689555,0.388464798,0.179551908
953,120.29859,22.93718,0.178316185,0.326500176,0.377792999,0.292597879,0.352194494,0.101440011
954,120.29867,22.94617,0.163741703,0.309711576,0.333222197,0.278235443,0.419115652,0.157770712
955,120.29876,22.95517,0.141473502,0.293643835,0.256365836,0.286484654,0.311733894,0.140437729
956,120.29885,22.96416,0.145892342,0.244526511,0.281386187,0.265354089,0.395769711,0.14538436
957,120.29893,22.97315,0.159150051,0.244435887,0.288064057,0.339836887,0.300294064,0.139942395
958,120.29902,22.98215,0.143863853,0.307567023,0.226484674,0.266214557,0.284439312,0.119033705
959,120.29911,22.99114,0.160466573,0.316424005,0.216764994,0.254757608,0.251930022,0.129052523
960,120.2992,23.00013,0.174793321,0.312604496,0.263573644,0.222293166,0.3028203,0.148350461
961,120.29928,23.00912,0.176412417,0.212414959,0.387713762,0.189663421,0.234881814,0.108948161
962,120.29937,23.01812,0.198095613,0.238845842,0.386251173,0.205385564,0.265135674,0.142687264
963,120.29946,23.02711,0.174687355,0.255041654,0.250952176,0.217840645,0.244417792,0.139033699
964,120.29955,23.0361,0.153476747,0.216981392,0.220789554,0.157168442,0.257753016,0.121367669
965,120.29963,23.0451,0.170002885,0.188493963,0.263385508,0.210236755,0.247702326,0.095134189
966,120.29972,23.05409,0.140257307,0.168625636,0.208725033,0.159702557,0.237872286,0.108473854
967,120.29981,23.06308,0.167749974,0.204736044,0.280047007,0.173685382,0.222666023,0.153779142
968,120.2999,23.07208,0.12399528,0.147339239,0.171493753,0.18202967,0.222262203,0.108629929
969,120.29998,23.08107,0.123967683,0.12489652,0.213238685,0.177741605,0.194258515,0.149663671
970,120.30007,23.09006,0.167460913,0.183982737,0.265935422,0.131974326,0.162067774,0.118613712
971,120.30016,23.09906,0.114875006,0.137976624,0.16919316,0.188972399,0.214362051,0.128412469
972,120.30025,23.10805,0.14159943,0.1381728,0.243335283,0.149554466,0.148874865,0.123035533
973,120.30033,23.11704,0.139076993,0.125941077,0.254430819,0.161201091,0.143249489,0.097700215
974,120.30042,23.12604,0.148525765,0.104963746,0.277944417,0.141009902,0.186891333,0.098718677
975,120.30051,23.13503,0.156968806,0.131133388,0.306466857,0.126060925,0.231812014,0.149844921
976,120.3006,23.14402,0.120485676,0.140583608,0.172129964,0.129799743,0.158773088,0.108009008
977,120.30069,23.15302,0.11447759,0.142573911,0.153754461,0.110098192,0.168806192,0.098026814
978,120.30077,23.16201,0.133681014,0.133796755,0.207615048,0.115406997,0.178126169,0.119534859
979,120.30086,23.171,0.133481479,0.126656656,0.211781885,0.084202033,0.165820368,0.107901949
980,120.30095,23.18,0.137480782,0.120893552,0.267934066,0.159997977,0.196828875,0.094403587
981,120.30104,23.18899,0.120931761,0.106012526,0.219069048,0.098478289,0.189586239,0.109779718
982,120.30113,23.19798,0.128005837,0.091621525,0.242932587,0.106509405,0.12881957,0.087570515
983,120.30121,23.20698,0.137858717,0.120049757,0.263770603,0.111162179,0.145795379,0.086888555
984,120.3013,23.21597,0.097557895,0.087616526,0.163361324,0.128977071,0.110217003,0.086506369
985,120.30139,23.22496,0.132797516,0.125594315,0.225350641,0.123978169,0.134697219,0.122740558
986,120.30148,23.23396,0.100112372,0.081878599,0.179151661,0.104220441,0.120153504,0.1410484
987,120.30157,23.24295,0.1001328,0.078819225,0.1908158,0.114327319,0.102819077,0.070255336
988,120.30166,23.25194,0.104016943,0.087390435,0.199245271,0.120552725,0.124360789,0.097603372
989,120.30174,23.26093,0.099454949,0.074414004,0.204826006,0.108157235,0.105460854,0.098332066
990,120.30183,23.26993,0.110771056,0.080757266,0.248831406,0.148841046,0.105451878,0.118656404
991,120.30192,23.27892,0.101700896,0.076639246,0.236068342,0.095571264,0.103846327,0.101550617
992,120.30201,23.28791,0.117774688,0.114052776,0.202065834,0.102090272,0.121978915,0.074371382
993,120.3021,23.29691,0.086852475,0.088146137,0.159201806,0.10435589,0.088608381,0.062158769
994,120.30219,23.3059,0.083091845,0.06667357,0.186842275,0.12056158,0.077397236,0.076428749
995,120.30228,23.31489,0.086581929,0.066264037,0.189826202,0.087453625,0.096075049,0.082777712
996,120.30237,23.32389,0.112760666,0.063399049,0.275770494,0.087495807,0.12425082,0.06753668
997,120.30245,23.33288,0.086695143,0.076922788,0.156261437,0.08046592,0.083818147,0.082350877
998,120.30254,23.34187,0.076436869,0.070392055,0.158943468,0.114370074,0.092928514,0.072005751
999,120.30263,23.35087,0.092521157,0.094493128,0.163562989,0.103542076,0.099751787,0.069418602
1000,120.30272,23.35986,0.082831505,0.072844053,0.161094414,0.112761509,0.075708055,0.076609656
1001,120.30281,23.36885,0.085746002,0.090529243,0.158480687,0.105470416,0.09119856,0.066020939
1002,120.308,22.90121,0.158452626,0.417678155,0.320194294,0.387157458,0.600700368,0.139968438
1003,120.30809,22.9102,0.181856933,0.304264674,0.44262448,0.406127666,0.470577526,0.14298514
1004,120.30818,22.91919,0.181780033,0.403199601,0.355015201,0.246490802,0.554650056,0.148517759
1005,120.30826,22.92819,0.20031683,0.386301468,0.439157183,0.42226074,0.369696975,0.147395398
1006,120.30835,22.93718,0.191003592,0.261908911,0.441830791,0.265886307,0.307372429,0.113637916
1007,120.30844,22.94617,0.170377379,0.30931287,0.345663579,0.349807729,0.451278579,0.135949102
1008,120.30853,22.95517,0.157978062,0.230693786,0.309770823,0.327142695,0.415101102,0.116573386
1009,120.30862,22.96416,0.189112944,0.210833021,0.431780213,0.356630835,0.385712352,0.171417176
1010,120.3087,22.97315,0.16512156,0.265310057,0.302702386,0.233607383,0.308170026,0.135608561
1011,120.30879,22.98215,0.167595737,0.340477401,0.234738576,0.242231095,0.279472208,0.134577791
1012,120.30888,22.99114,0.151842537,0.257357057,0.218485782,0.206907061,0.299557683,0.1742086
1013,120.30897,23.00013,0.129520429,0.201168671,0.199082521,0.282725582,0.232123639,0.156822155
1014,120.30905,23.00912,0.154204478,0.170614967,0.281803543,0.216374078,0.21954736,0.153953645
1015,120.30914,23.01812,0.161959301,0.226377923,0.264788052,0.235144714,0.245935643,0.14386813
1016,120.30923,23.02711,0.12887867,0.143533811,0.228508361,0.206796404,0.319643192,0.125249592
1017,120.30932,23.0361,0.179386353,0.165915776,0.305018106,0.228860168,0.241051081,0.18208693
1018,120.30941,23.0451,0.12592561,0.122904421,0.21621628,0.19268961,0.197535498,0.137660957
1019,120.30949,23.05409,0.171390775,0.171271576,0.328936449,0.23035301,0.23023158,0.116920542
1020,120.30958,23.06308,0.139384943,0.158510511,0.221833939,0.175615925,0.218191061,0.104831081
1021,120.30967,23.07208,0.146022721,0.130890755,0.26176077,0.232376812,0.17792422,0.112393539
1022,120.30976,23.08107,0.142195717,0.159298161,0.235022853,0.147832876,0.330139479,0.09737228
1023,120.30985,23.09006,0.1633286,0.189121967,0.238407822,0.238340188,0.198755307,0.100602378
1024,120.30994,23.09906,0.133463942,0.164452934,0.17636358,0.139722437,0.14759125,0.104033443
1025,120.31002,23.10805,0.149029044,0.155199721,0.22688296,0.133053181,0.198931709,0.104803665
1026,120.31011,23.11704,0.117059522,0.10907395,0.190530899,0.150069308,0.152912451,0.145597466
1027,120.3102,23.12604,0.156741494,0.142101591,0.267153312,0.134456778,0.174842457,0.110493487
1028,120.31029,23.13503,0.135794883,0.149253087,0.174545311,0.157927322,0.132167436,0.112455371
1029,120.31038,23.14402,0.127102122,0.144302214,0.175266238,0.158345372,0.163541968,0.155265279
1030,120.31047,23.15302,0.124100058,0.093336493,0.235801291,0.164069489,0.127514667,0.067888566
1031,120.31056,23.16201,0.126619005,0.082636944,0.242352748,0.114443286,0.147696715,0.092806043
1032,120.31064,23.171,0.121796932,0.125290434,0.182217269,0.125541417,0.176418285,0.090944783
1033,120.31073,23.18,0.113826412,0.123024183,0.156480312,0.15460838,0.125289677,0.129002033
1034,120.31082,23.18899,0.097139994,0.082157679,0.176778643,0.094555179,0.150618283,0.104321066
1035,120.31091,23.19798,0.107717239,0.090475072,0.19055719,0.106392349,0.107845709,0.106266239
1036,120.311,23.20698,0.151960913,0.141503768,0.267719884,0.129265334,0.122926713,0.10908812
1037,120.31109,23.21597,0.129114056,0.116968423,0.22489359,0.124265891,0.123226042,0.093122242
1038,120.31118,23.22496,0.115856815,0.113257672,0.180179653,0.116300121,0.152740235,0.106469306
1039,120.31127,23.23396,0.127517066,0.107639029,0.229647622,0.109327571,0.100709184,0.110632081
1040,120.31136,23.24295,0.111336421,0.092034281,0.217489347,0.141950086,0.106225679,0.097125946
1041,120.31144,23.25194,0.107140259,0.09333235,0.179836403,0.095613771,0.119253874,0.075754661
1042,120.31153,23.26093,0.115859457,0.089697493,0.240146624,0.113011175,0.12264861,0.062932811
1043,120.31162,23.26993,0.105385521,0.106156502,0.161170613,0.123676961,0.11280809,0.090826523
1044,120.31171,23.27892,0.115846113,0.072591304,0.272218795,0.112361984,0.129371251,0.07717729
1045,120.3118,23.28791,0.116056438,0.090976093,0.23726811,0.106835901,0.122162046,0.069321568
1046,120.31189,23.29691,0.083200495,0.081386125,0.158562687,0.080829048,0.112244956,0.065187396
1047,120.31198,23.3059,0.103454623,0.086279073,0.229002406,0.108420511,0.124401555,0.072408936
1048,120.31207,23.31489,0.088890087,0.062951132,0.218470104,0.106936533,0.110781372,0.092083621
1049,120.31216,23.32389,0.085456941,0.09637911,0.119687718,0.089925748,0.076400671,0.079782678
1050,120.31225,23.33288,0.089294796,0.089823242,0.150602843,0.091032241,0.103712767,0.078998721
1051,120.31234,23.34187,0.10039031,0.069433338,0.218915316,0.103035885,0.064167451,0.061273558
1052,120.31243,23.35087,0.087915036,0.077800924,0.151944935,0.078725476,0.081724135,0.071167948
1053,120.31252,23.35986,0.074106659,0.063076813,0.137938354,0.095664374,0.081666344,0.062519196
1054,120.31261,23.36885,0.075433313,0.076388614,0.114715234,0.085150516,0.072770359,0.067522769
1055,120.3127,23.37785,0.084257064,0.075303313,0.164375393,0.098353166,0.056944237,0.08066859
1056,120.31279,23.38684,0.079752133,0.067263332,0.155338328,0.080919813,0.076577924,0.087186527
1057,120.31777,22.90121,0.220189163,0.398839752,0.533983681,0.391656156,0.45530294,0.14277159
1058,120.31785,22.9102,0.18414784,0.326390039,0.432325707,0.480104484,0.382035918,0.125854418
1059,120.31794,22.91919,0.159914528,0.328119089,0.310691329,0.245245016,0.408496182,0.129873725
1060,120.31803,22.92819,0.199677082,0.354385943,0.389870422,0.289090636,0.416777791,0.14491384
1061,120.31812,22.93718,0.202462036,0.390173405,0.35219535,0.318725356,0.338178116,0.179776693
1062,120.31821,22.94617,0.16509301,0.241573636,0.335564272,0.28761944,0.427701972,0.130526623
1063,120.31829,22.95517,0.146118754,0.206157424,0.272269114,0.252111831,0.2990325,0.1375927
1064,120.31838,22.96416,0.162626448,0.260971531,0.274305514,0.242569436,0.347445618,0.147523258
1065,120.31847,22.97315,0.186971834,0.269044247,0.335836733,0.261661115,0.347016312,0.156675657
1066,120.31856,22.98215,0.135804286,0.20270813,0.220751563,0.284440142,0.302457261,0.09528153
